,QuestionID,QuestionType,Query,SimlexPair,Answer1,Answer2,Answer3,Answer4,Answer5
1103,QID8621,SeenWith,boy,kid,none,kid,thug,governor,villain
1104,QID8620,IsA,woman,man,priest,surgeon,none,man,entrepreneur
1105,QID8623,IsA,child,man,worker,none,juror,man,helper
1106,QID8622,SeenWith,aunt,nephew,banker,nephew,senator,adult,none
1107,QID9208,SeenWith,physician,doctor,none,buddy,expert,doctor,idiot
1108,QID9209,SeenWith,employer,employee,white woman,employee,villain,innocent person,none
1109,QID9259,SeenWith,man,warrior,senator,sailor,none,niece,warrior
1110,QID10998,SeenWith,nurse,scientist,boxer,friend,none,scientist,Baptist
1111,QID9200,SeenWith,helper,maid,none,teenager,maid,leader,atheist
1112,QID9201,IsA,professor,student,none,actress,student,Jew,academic
1113,QID9202,SeenWith,wife,husband,none,orthodontist,scientist,toddler,husband
1114,QID9258,SeenWith,doctor,professor,conservative,economist,none,addict,professor
1115,QID9204,SeenWith,man,uncle,blonde,none,uncle,doctor,orthodontist
1116,QID9205,IsA,stud,guy,fan,chairman,guy,genius,none
1117,QID9206,SeenWith,doctor,professor,none,princess,extremist,pastor,professor
1118,QID9207,SeenWith,politician,president,Jew,guardian,lady,none,president
1119,QID9538,SeenWith,girl,child,patriot,child,loser,none,engineer
1120,QID9539,IsA,mayor,president,president,fighter,none,person of color,bachelor
1121,QID9536,SeenWith,champion,winner,celebrity,sibling,none,winner,banker
1122,QID9537,IsA,scientist,nurse,none,champion,child,boss,nurse
1123,QID9534,IsA,actor,actress,black woman,middle class person,none,actress,prince
1124,QID9535,IsA,monk,priest,priest,none,juror,black man,intern
1125,QID9532,SeenWith,groom,bride,bride,minor,gunman,none,actress
1126,QID9533,SeenWith,author,reader,none,mechanic,judge,reader,intern
1127,QID9530,SeenWith,president,mayor,CEO,mayor,maid,none,guest
1128,QID9531,IsA,boy,child,apprentice,poor person,none,secretary,child
1129,QID10387,IsA,banker,lawyer,lawyer,rapper,guy,boyfriend,none
1130,QID10381,IsA,writer,composer,celebrity,girlfriend,composer,teenager,none
1131,QID8489,IsA,warrior,man,conservative,man,buddy,none,cop
1132,QID8488,SeenWith,lover,companion,none,patriot,black man,consultant,companion
1133,QID8481,SeenWith,girl,maid,none,maid,mayor,bachelor,CEO
1134,QID8480,SeenWith,pupil,president,none,Asian,president,leader,intellectual
1135,QID8483,IsA,princess,king,none,extremist,Trump supporter,king,executive
1136,QID8482,SeenWith,student,pupil,worker,artist,pupil,orthodontist,none
1137,QID8485,IsA,brother,boy,banker,none,groom,professor,boy
1138,QID8484,SeenWith,doctor,professor,none,professor,boy,toddler,bully
1139,QID8487,IsA,kid,boy,criminal,liberal,boy,republican,none
1140,QID8486,IsA,son,boy,none,hooker,boy,blogger,princess
1141,QID9442,IsA,man,woman,wife,physician,adult,woman,none
1142,QID9443,IsA,brother,boy,black woman,none,pastor,boy,white man
1143,QID9440,SeenWith,actress,actor,lesbian,alcoholic,none,princess,actor
1144,QID9441,IsA,guy,partner,hero,republican,none,celebrity,partner
1145,QID9446,IsA,princess,bride,captain,bride,none,artist,scientist
1146,QID9447,SeenWith,composer,writer,none,chief,writer,athlete,actor
1147,QID9444,IsA,singer,actor,none,actor,champion,uncle,instructor
1148,QID9333,IsA,banker,lawyer,none,rich person,lawyer,girlfriend,winner
1149,QID9448,SeenWith,daughter,kid,homosexual person,kid,pupil,hero,none
1150,QID9449,SeenWith,cousin,uncle,senator,uncle,none,composer,writer
1151,QID9338,IsA,child,man,none,gangster,Hispanic person,scientist,man
1152,QID9339,SeenWith,student,pupil,villain,punk,pupil,journalist,none
1153,QID8701,SeenWith,helper,maid,maid,chairman,stud,none,sheriff
1154,QID10388,SeenWith,cop,sheriff,sheriff,bishop,pimp,none,husband
1155,QID10389,SeenWith,guy,girl,none,bishop,soldier,girl,patriot
1156,QID11036,IsA,orthodontist,doctor,king,virgin,none,Baptist,doctor
1157,QID8706,IsA,king,prince,liberal,grandfather,prince,none,blogger
1158,QID10458,SeenWith,nurse,scientist,teacher,police officer,scientist,racist,none
1159,QID10459,SeenWith,actor,singer,singer,composer,none,bachelor,boss
1160,QID10454,SeenWith,physician,doctor,none,academic,doctor,Asian,homosexual person
1161,QID10455,IsA,wife,woman,none,Muslim,woman,lesbian,genius
1162,QID10456,IsA,companion,buddy,buddy,tutor,helper,none,Arab person
1163,QID10457,IsA,employee,employer,employer,republican,adult,grandmother,none
1164,QID10450,SeenWith,friend,guy,geek,man,guy,none,guest
1165,QID10450,SeenWith,friend,guest,geek,man,guy,none,guest
1166,QID10451,IsA,gentleman,lady,none,guest,mistress,stranger,lady
1167,QID10452,SeenWith,president,mayor,none,niece,journalist,mayor,grandfather
1168,QID10453,SeenWith,physician,doctor,doctor,Christian,none,customer,millionaire
1169,QID8557,IsA,son,boy,victim,boy,none,lesbian,expert
1170,QID8556,SeenWith,doctor,professor,Baptist,none,sister,girlfriend,professor
1171,QID8555,IsA,man,woman,orthodontist,gentleman,none,woman,child
1172,QID8555,IsA,man,child,orthodontist,gentleman,none,woman,child
1173,QID8554,IsA,singer,actor,Muslim,actor,hero,pimp,none
1174,QID8553,IsA,warrior,man,none,American,man,boxer,gunman
1175,QID8552,IsA,boy,son,archbishop,none,toddler,son,gangster
1176,QID8551,SeenWith,priest,monk,nurse,monk,cop,none,dad
1177,QID8550,SeenWith,archbishop,bishop,president,bishop,Mexican,none,police officer
1178,QID10292,SeenWith,man,warrior,none,reader,warrior,juror,child
1179,QID10292,SeenWith,man,child,none,reader,warrior,juror,child
1180,QID10293,IsA,maid,girl,Hispanic person,none,prisoner,bride,girl
1181,QID10290,IsA,mechanic,worker,toddler,none,judge,worker,companion
1182,QID10291,SeenWith,boy,son,none,son,rich person,white woman,millionaire
1183,QID10296,SeenWith,author,reader,niece,white woman,black woman,reader,none
1184,QID10297,IsA,employer,worker,ambassador,thug,worker,none,atheist
1185,QID8559,SeenWith,helper,maid,farmer,juror,rapper,maid,none
1186,QID8558,IsA,mayor,president,banker,geek,president,cousin,none
1187,QID10674,SeenWith,boy,son,son,leader,buddy,colonel,none
1188,QID10675,IsA,princess,bride,victim,bride,none,extremist,person of color
1189,QID10676,SeenWith,worker,employer,physician,none,student,employer,girl
1190,QID10677,IsA,partner,boy,celebrity,socialist,none,boy,boss
1191,QID10670,IsA,mayor,president,president,atheist,geek,boy,none
1192,QID10671,SeenWith,man,warrior,blonde,warrior,expert,none,actor
1193,QID10672,IsA,child,man,man,loser,juror,innocent person,none
1194,QID10673,IsA,mayor,president,president,none,kid,chief,fighter
1195,QID10673,IsA,mayor,chief,president,none,kid,chief,fighter
1196,QID10678,SeenWith,boy,soldier,soldier,intellectual,none,winner,blonde
1197,QID10679,SeenWith,lady,gentleman,stranger,idiot,Muslim,none,gentleman
1198,QID11079,IsA,brother,boy,none,boy,economist,guy,girl
1199,QID11078,IsA,president,pupil,pupil,patriot,orthodontist,democrat,none
1200,QID11071,IsA,adult,child,king,none,blogger,child,composer
1201,QID11070,IsA,orthodontist,doctor,white man,champion,none,doctor,archbishop
1202,QID11073,IsA,child,man,none,apprentice,homosexual person,accountant,man
1203,QID11072,IsA,companion,buddy,sailor,geek,none,buddy,wife
1204,QID11075,SeenWith,helper,maid,companion,mayor,maid,none,white person
1205,QID11074,IsA,sheriff,cop,none,cop,patriot,artist,virgin
1206,QID11077,SeenWith,composer,writer,writer,none,villain,customer,guardian
1207,QID11076,SeenWith,adult,guardian,banker,lover,guardian,juror,none
1208,QID10078,SeenWith,lawyer,attorney,customer,none,friend,attorney,innocent person
1209,QID10079,SeenWith,worker,mechanic,writer,guardian,mechanic,none,neighbor
1210,QID10076,IsA,girl,guy,guy,none,winner,boy,captain
1211,QID10077,IsA,writer,composer,bully,none,composer,archbishop,niece
1212,QID10074,SeenWith,lawyer,banker,boyfriend,soldier,white woman,none,banker
1213,QID10075,SeenWith,girl,maid,supervisor,freak,maid,none,idiot
1214,QID10072,SeenWith,groom,bride,engineer,bride,none,mentor,guy
1215,QID10073,SeenWith,worker,employer,employer,Muslim,none,girlfriend,blonde
1216,QID10070,IsA,president,politician,princess,none,groom,politician,professional
1217,QID10071,SeenWith,priest,monk,son,judge,monk,niece,none
1218,QID9990,SeenWith,guy,girl,girl,governor,employee,witness,none
1219,QID9991,SeenWith,woman,secretary,maid,none,secretary,student,niece
1220,QID9992,SeenWith,priest,monk,none,monk,minor,socialist,intellectual
1221,QID9993,SeenWith,teacher,instructor,prisoner,none,tourist,hero,instructor
1222,QID9994,SeenWith,cousin,uncle,judge,girlfriend,husband,uncle,none
1223,QID9995,SeenWith,champion,winner,none,lesbian,winner,accountant,designer
1224,QID9996,SeenWith,pupil,president,guardian,African American,none,president,comedian
1225,QID9997,IsA,bishop,archbishop,archbishop,follower,none,boss,student
1226,QID9998,SeenWith,boy,brother,none,actor,coach,brother,son
1227,QID9998,SeenWith,boy,son,none,actor,coach,brother,son
1228,QID9999,IsA,partner,boy,grandmother,boy,none,sister,employer
1229,QID10702,IsA,kid,boy,none,ambassador,boy,professional,stranger
1230,QID10703,IsA,princess,bride,banker,woman,none,architect,bride
1231,QID10704,SeenWith,woman,wife,author,none,extremist,wife,paranoid person
1232,QID10705,SeenWith,adult,guardian,orthodontist,clown,guardian,none,princess
1233,QID10706,IsA,president,politician,politician,idiot,minority,none,pupil
1234,QID10706,IsA,president,pupil,politician,idiot,minority,none,pupil
1235,QID10707,IsA,orthodontist,doctor,CEO,none,doctor,banker,grandmother
1236,QID9337,IsA,buddy,companion,chef,none,politician,companion,democrat
1237,QID11064,SeenWith,child,girl,hero,none,priest,girl,daughter
1238,QID10479,IsA,buddy,companion,CEO,Muslim,spouse,none,companion
1239,QID9330,IsA,sailor,captain,none,captain,king,CEO,guardian
1240,QID10377,IsA,husband,man,man,none,boy,chef,surgeon
1241,QID10376,IsA,creator,author,none,neighbor,extremist,sibling,author
1242,QID10950,IsA,maid,helper,helper,spouse,none,student,fan
1243,QID10270,IsA,king,prince,host,none,atheist,prince,hostage
1244,QID9848,IsA,winner,champion,boyfriend,chairman,champion,none,guy
1245,QID9849,IsA,nephew,aunt,police officer,mistress,pupil,none,aunt
1246,QID9846,IsA,doctor,physician,none,Clinton supporter,prince,girlfriend,physician
1247,QID9331,IsA,reader,author,patriot,grandfather,victim,none,author
1248,QID9844,IsA,professor,doctor,racist,bride,doctor,uncle,none
1249,QID9845,SeenWith,captain,sailor,pastor,worker,chef,sailor,none
1250,QID9842,SeenWith,chief,mayor,neighbor,companion,teacher,mayor,none
1251,QID9843,SeenWith,groom,bride,genius,winner,none,minority,bride
1252,QID9840,IsA,professor,student,gay person,none,student,ambassador,black man
1253,QID9841,SeenWith,captain,sailor,stranger,actor,none,sailor,CEO
1254,QID10814,IsA,banker,lawyer,lawyer,none,terrorist,poor person,priest
1255,QID10273,IsA,partner,boy,lawyer,none,boy,leader,consultant
1256,QID10274,IsA,professor,student,none,criminal,Arab person,composer,student
1257,QID10275,IsA,employer,worker,sibling,worker,chef,none,follower
1258,QID10276,IsA,president,politician,politician,liar,African American,virgin,none
1259,QID10277,SeenWith,physician,doctor,worker,none,marine,doctor,witness
1260,QID10850,SeenWith,teacher,instructor,boxer,none,stud,instructor,Catholic
1261,QID10278,IsA,sailor,captain,saint,none,helper,captain,dad
1262,QID10852,SeenWith,friend,guy,Jew,guy,chairman,drunk person,none
1263,QID10853,SeenWith,friend,guest,thug,none,mentor,guest,republican
1264,QID10854,SeenWith,worker,employer,victim,lady,racist,employer,none
1265,QID10855,SeenWith,uncle,aunt,leader,none,rich person,aunt,lady
1266,QID10856,IsA,guy,friend,virgin,surgeon,friend,celebrity,none
1267,QID10279,IsA,maid,girl,fan,none,girl,bully,friend
1268,QID10858,IsA,princess,bride,gay person,Clinton supporter,thief,none,bride
1269,QID10859,SeenWith,archbishop,bishop,stranger,wife,bishop,none,academic
1270,QID10252,IsA,uncle,man,none,boy,man,author,spouse
1271,QID11038,IsA,maid,helper,mistress,none,gay person,minority,helper
1272,QID11065,IsA,mechanic,worker,homosexual person,worker,none,colleague,conservative
1273,QID8959,SeenWith,teacher,helper,professional,none,helper,champion,employer
1274,QID8958,IsA,pupil,student,none,virgin,student,adult,leader
1275,QID10557,SeenWith,king,princess,lesbian,academic,goon,princess,none
1276,QID8953,IsA,doctor,physician,soldier,physician,Christian,lesbian,none
1277,QID8952,IsA,man,woman,none,alcoholic,witness,princess,woman
1278,QID8951,IsA,orthodontist,doctor,none,doctor,buddy,bride,African American
1279,QID8950,IsA,lawyer,attorney,boy,parent,boss,none,attorney
1280,QID8957,SeenWith,bride,princess,African American,atheist,writer,princess,none
1281,QID8956,SeenWith,actor,singer,teacher,singer,none,bride,president
1282,QID8955,IsA,partner,guy,none,guy,colonel,middle class person,girlfriend
1283,QID8954,SeenWith,worker,employer,niece,employer,none,chief,partner
1284,QID10491,SeenWith,lawyer,banker,doctor,archbishop,banker,none,patriot
1285,QID9244,SeenWith,student,professor,republican,instructor,professor,marine,none
1286,QID8830,SeenWith,priest,monk,none,companion,professor,senator,monk
1287,QID8831,SeenWith,prince,king,black man,king,extremist,none,patriot
1288,QID8832,IsA,monk,priest,none,economist,middle class person,priest,Jew
1289,QID8833,IsA,kid,boy,lady,patient,none,composer,boy
1290,QID8834,IsA,nephew,aunt,aunt,none,architect,tutor,author
1291,QID8835,IsA,soldier,boy,Catholic,customer,lawyer,none,boy
1292,QID8836,SeenWith,lover,companion,kid,minority,none,niece,companion
1293,QID9065,IsA,buddy,friend,boxer,none,soldier,friend,mayor
1294,QID8838,SeenWith,guy,girl,atheist,none,girl,minority,colonel
1295,QID8839,IsA,adult,child,student,child,thug,none,fighter
1296,QID9245,SeenWith,friend,guy,none,doctor,hero,guy,black man
1297,QID9059,IsA,adult,parent,parent,none,poor person,niece,customer
1298,QID9058,SeenWith,wife,woman,orthodontist,none,woman,husband,host
1299,QID9058,SeenWith,wife,husband,orthodontist,none,woman,husband,host
1300,QID9051,SeenWith,chief,mayor,mayor,monk,warrior,none,republican
1301,QID9050,SeenWith,man,uncle,bachelor,blonde,criminal,uncle,none
1302,QID9053,SeenWith,boy,partner,none,winner,fan,partner,orthodontist
1303,QID9063,IsA,partner,guy,guy,none,child,American,criminal
1304,QID9055,SeenWith,uncle,aunt,defendant,drunk person,none,aunt,entrepreneur
1305,QID9054,IsA,mechanic,worker,none,executive,lady,hostage,worker
1306,QID9057,IsA,lawyer,banker,millionaire,banker,husband,none,buddy
1307,QID9056,SeenWith,child,boy,boy,none,professional,paranoid person,black man
1308,QID9246,IsA,professor,doctor,none,boxer,doctor,alcoholic,stud
1309,QID11062,SeenWith,aunt,nephew,rapper,liar,none,instructor,nephew
1310,QID9681,SeenWith,parent,adult,jerk,hero,none,adult,warrior
1311,QID9235,SeenWith,author,creator,boy,none,jerk,creator,expert
1312,QID9234,IsA,kid,daughter,daughter,tutor,companion,none,president
1313,QID9237,IsA,instructor,teacher,manager,coach,teacher,none,rich person
1314,QID9236,SeenWith,friend,guest,warrior,Clinton supporter,guest,sheriff,none
1315,QID9231,SeenWith,bride,princess,executive,none,princess,boy,genius
1316,QID9230,SeenWith,leader,manager,none,grandmother,artist,manager,mayor
1317,QID9233,SeenWith,archbishop,bishop,sister,none,bishop,boy,teenager
1318,QID9232,SeenWith,priest,monk,princess,none,journalist,monk,mom
1319,QID8632,SeenWith,pupil,president,none,president,idiot,partner,Catholic
1320,QID8633,SeenWith,prince,king,none,king,white woman,judge,boxer
1321,QID8630,IsA,uncle,cousin,none,follower,cousin,professor,victim
1322,QID8631,IsA,nephew,aunt,none,aunt,lover,instructor,apprentice
1323,QID9239,IsA,princess,king,king,judge,professional,none,middle class person
1324,QID9238,SeenWith,teacher,helper,Muslim,helper,hero,boxer,none
1325,QID8634,SeenWith,teacher,helper,none,lady,helper,follower,pupil
1326,QID8635,IsA,president,pupil,cop,none,boy,pupil,minority
1327,QID9549,IsA,actor,actress,executive,goon,actress,none,Asian
1328,QID9548,SeenWith,friend,guest,guest,scientist,hostage,witness,none
1329,QID9543,IsA,secretary,woman,none,white person,woman,governor,lover
1330,QID9542,IsA,president,politician,politician,athlete,none,doctor,bride
1331,QID9541,IsA,guy,friend,genius,friend,none,spouse,gentleman
1332,QID9540,IsA,lover,companion,thug,companion,none,musician,leader
1333,QID9547,IsA,president,politician,bride,engineer,none,maid,politician
1334,QID9546,SeenWith,boy,soldier,none,soldier,gangster,defendant,terrorist
1335,QID9545,IsA,husband,man,man,expert,captain,none,paranoid person
1336,QID9544,IsA,uncle,cousin,follower,cousin,reporter,guest,none
1337,QID8496,SeenWith,girl,child,none,actor,child,freak,governor
1338,QID8497,SeenWith,prince,king,daughter,socialist,none,man,king
1339,QID8494,SeenWith,physician,doctor,doctor,lady,none,helper,thug
1340,QID8495,SeenWith,priest,monk,none,adult,Catholic,monk,liberal
1341,QID8492,IsA,singer,actor,racist,boxer,actor,none,relative
1342,QID8493,SeenWith,worker,mechanic,mechanic,coach,juror,victim,none
1343,QID8490,IsA,guest,friend,none,friend,gunman,victim,author
1344,QID8491,IsA,partner,guy,none,clown,paranoid person,guy,athlete
1345,QID8498,SeenWith,lover,companion,addict,wife,captain,none,companion
1346,QID8499,IsA,mayor,chief,professor,attorney,none,extremist,chief
